Salary,JobInsecurity,JobSatisfaction,Tenure,EmotionalExhaustion,Domain,OrgLevel,Demographics,SupervisorSatisfaction,CareerAdvancement,WorkLifeBalance,OrgAlignment,LaborMarketCondition,Salary_JS,JS_SupS,Tenure_CA,Exhaustion_WLB,CA_Align,Domain_LMC,leave
31127.59,0.52,3,3.33,0.19,Marketing,Senior,Older,3,0,2,2,0,93382.76,9,0,0.38,0,Marketing_0,1
59419.74,0.57,5,4.22,0.27,Accounting,Mid,Older,4,0,1,3,1,297098.68,20,0,0.27,0,Accounting_1,1
91238.48,0.38,4,3.34,0.19,HR,Entry,Mid-Age,2,1,2,3,1,364953.93,8,3.34,0.39,3,HR_1,1
60739.88,0.46,3,3.85,0.38,Accounting,Senior,Older,3,1,2,2,1,182219.63,9,3.85,0.75,2,Accounting_1,1
66354.98,0.49,2,0.64,0.09,HR,Senior,Older,1,1,2,2,1,132709.96,2,0.64,0.18,2,HR_1,1
80484.31,0.6,3,0.36,0.33,IT,Mid,Older,4,1,2,3,1,241452.92,12,0.36,0.66,3,IT_1,1
64067.12,0.3,3,6.97,0.36,Accounting,Mid,Young/Married,4,1,2,2,1,192201.35,12,6.97,0.72,2,Accounting_1,1
57907.33,0.68,4,6.96,0.17,Product Design,Mid,Young/Single,5,1,2,2,0,231629.33,20,6.96,0.35,2,Product Design_0,1
43831.17,0.73,4,1.63,0.4,Finance,Entry,Young/Single,3,1,3,2,0,175324.66,12,1.63,1.2,2,Finance_0,1
46940.64,0.38,1,5.5,0.06,IT,Entry,Young/Married,4,1,1,2,1,46940.64,4,5.5,0.06,2,IT_1,1
63386.36,0.66,2,2.08,0.45,HR,Mid,Young/Married,3,0,3,1,1,126772.72,6,0,1.34,0,HR_1,1
80425.06,0.57,3,4.34,0.16,IT,Executive,Mid-Age,5,1,3,1,1,241275.17,15,4.34,0.47,1,IT_1,1
40968.36,0.38,3,2.9,0.55,Accounting,Senior,Young/Single,4,1,3,2,0,122905.07,12,2.9,1.65,2,Accounting_0,1
80173.39,0.67,4,3.29,0.21,HR,Senior,Young/Married,5,1,2,2,1,320693.56,20,3.29,0.43,2,HR_1,1
95815.34,0.34,1,11.8,0.5,HR,Senior,Young/Single,5,1,3,3,1,95815.34,5,11.8,1.5,3,HR_1,1
76546.02,0.38,1,8.05,0.17,Accounting,Mid,Young/Single,4,1,3,2,0,76546.02,4,8.05,0.5,2,Accounting_0,1
45624.97,0.48,3,0.68,0.42,IT,Entry,Mid-Age,5,0,2,2,1,136874.91,15,0,0.84,0,IT_1,1
51754.68,0.29,3,0.64,0.48,Finance,Mid,Mid-Age,3,1,2,2,0,155264.03,9,0.64,0.97,2,Finance_0,1
47908.17,0.49,1,1.96,0.21,Product Design,Mid,Young/Married,5,1,2,2,1,47908.17,5,1.96,0.41,2,Product Design_1,1
61893.83,0.35,3,5.86,0.29,Finance,Senior,Older,3,1,1,1,1,185681.5,9,5.86,0.29,1,Finance_1,1
49548.48,0.44,4,0.44,0.3,Accounting,Senior,Mid-Age,5,1,1,2,1,198193.93,20,0.44,0.3,2,Accounting_1,1
36696.16,0.65,3,1.6,0.16,Finance,Entry,Young/Single,4,1,1,2,1,110088.49,12,1.6,0.16,2,Finance_1,1
60076.91,0.33,2,2.23,0.16,Finance,Senior,Older,2,1,3,2,0,120153.82,4,2.23,0.48,2,Finance_0,1
64420.34,0.75,3,0.49,0.45,HR,Mid,Older,1,1,2,3,0,193261.03,3,0.49,0.91,3,HR_0,1
61258.5,0.4,3,2.68,0.42,Accounting,Entry,Young/Single,3,1,1,2,1,183775.5,9,2.68,0.42,2,Accounting_1,1
91945.34,0.84,3,6.02,0.27,Product Design,Entry,Older,4,0,2,1,1,275836.01,12,0,0.55,0,Product Design_1,1
80515.37,0.58,1,1.61,0.38,IT,Mid,Young/Married,4,0,1,1,0,80515.37,4,0,0.38,0,IT_0,1
73785.08,0.24,5,6.91,0.14,Finance,Entry,Mid-Age,2,1,3,3,1,368925.41,10,6.91,0.41,3,Finance_1,1
59752.05,0.81,1,3.43,0.28,Finance,Senior,Mid-Age,4,1,3,2,1,59752.05,4,3.43,0.83,2,Finance_1,1
42321.85,0.72,2,4.18,0.08,Accounting,Entry,Young/Single,3,1,2,2,1,84643.7,6,4.18,0.17,2,Accounting_1,1
39962.49,0.44,1,1.44,0.53,Accounting,Senior,Mid-Age,2,0,3,2,1,39962.49,2,0,1.58,0,Accounting_1,1
60354.5,0.54,3,5.57,0.26,IT,Senior,Young/Single,4,1,2,3,1,181063.49,12,5.57,0.51,3,IT_1,1
85219.54,0.68,3,2.53,0.09,Product Design,Mid,Mid-Age,4,1,1,2,1,255658.61,12,2.53,0.09,2,Product Design_1,1
68556.23,0.25,4,4.07,0.17,Finance,Entry,Mid-Age,2,1,2,2,0,274224.91,8,4.07,0.35,2,Finance_0,1
54205.56,0.59,5,10.23,0.22,IT,Senior,Young/Single,4,1,2,3,1,271027.78,20,10.23,0.44,3,IT_1,1
60460.43,0.81,3,4.06,0.29,HR,Entry,Mid-Age,2,0,2,1,1,181381.28,6,0,0.58,0,HR_1,1
62311.74,0.51,2,3.31,0.05,HR,Mid,Older,3,1,3,1,0,124623.48,6,3.31,0.14,1,HR_0,1
47516.07,0.14,5,1.51,0.52,Marketing,Mid,Young/Married,4,1,3,3,1,237580.37,20,1.51,1.55,3,Marketing_1,1
70434.56,0.63,3,5.52,0.66,HR,Entry,Older,3,0,1,3,1,211303.68,9,0,0.66,0,HR_1,1
86410.87,0.57,1,2.35,0.36,Product Design,Mid,Older,4,1,3,2,0,86410.87,4,2.35,1.07,2,Product Design_0,1
64982.55,0.64,4,4.07,0.6,Finance,Mid,Mid-Age,4,1,2,3,1,259930.22,16,4.07,1.2,3,Finance_1,1
56386.61,0.43,3,1.48,0.29,HR,Entry,Young/Married,3,1,3,3,1,169159.82,9,1.48,0.88,3,HR_1,1
91663.61,0.71,3,2.58,0.2,Marketing,Entry,Older,5,0,2,3,1,274990.84,15,0,0.4,0,Marketing_1,1
102204.06,0.35,4,2.57,0.22,Product Design,Senior,Mid-Age,2,1,2,3,1,408816.25,8,2.57,0.44,3,Product Design_1,1
66339.02,0.39,2,2.73,0.5,HR,Senior,Young/Married,4,0,3,2,1,132678.05,8,0,1.49,0,HR_1,1
66061.44,0.56,4,4.18,0.29,Marketing,Mid,Older,3,1,2,3,0,264245.77,12,4.18,0.57,3,Marketing_0,1
70617.21,0.62,4,2.33,0.18,IT,Senior,Young/Single,4,1,3,3,1,282468.86,16,2.33,0.54,3,IT_1,1
26622.03,0.38,2,4.37,0.48,Accounting,Mid,Young/Single,4,1,1,3,0,53244.06,8,4.37,0.48,3,Accounting_0,1
69568.8,0.57,3,10.22,0.08,Finance,Mid,Mid-Age,3,1,3,3,0,208706.41,9,10.22,0.24,3,Finance_0,1
37853.76,0.57,2,1.67,0.15,HR,Executive,Young/Married,3,1,2,3,0,75707.52,6,1.67,0.3,3,HR_0,1
76492.15,0.45,5,3.88,0.06,Accounting,Entry,Mid-Age,3,1,2,2,0,382460.77,15,3.88,0.12,2,Accounting_0,1
49767.48,0.51,1,3.58,0.59,Accounting,Entry,Young/Single,2,1,1,1,1,49767.48,2,3.58,0.59,1,Accounting_1,1
41067.97,0.56,4,6.01,0.44,Finance,Mid,Young/Single,4,0,1,1,0,164271.89,16,0,0.44,0,Finance_0,1
55458.71,0.57,2,4.49,0.36,Finance,Senior,Young/Single,4,0,3,3,1,110917.43,8,0,1.07,0,Finance_1,1
92461.63,0.3,4,4.42,0.06,Accounting,Executive,Mid-Age,5,1,2,2,0,369846.53,20,4.42,0.11,2,Accounting_0,1
44226.73,0.63,3,1.08,0.2,IT,Entry,Older,3,1,2,3,0,132680.18,9,1.08,0.39,3,IT_0,1
50614.85,0.44,3,2.71,0.07,HR,Mid,Young/Single,3,1,1,3,1,151844.55,9,2.71,0.07,3,HR_1,1
33407.89,0.6,4,4.8,0.4,HR,Entry,Young/Single,2,1,2,2,1,133631.57,8,4.8,0.8,2,HR_1,1
74282.66,0.5,4,0.51,0.77,Marketing,Entry,Older,4,1,3,3,1,297130.62,16,0.51,2.32,3,Marketing_1,1
52476.5,0.59,3,2.7,0.15,Finance,Mid,Older,3,1,1,2,1,157429.51,9,2.7,0.15,2,Finance_1,1
49221.82,0.55,3,0.41,0.33,IT,Mid,Mid-Age,4,1,1,3,1,147665.46,12,0.41,0.33,3,IT_1,1
42827.36,0.79,1,3.89,0.49,IT,Mid,Young/Single,5,1,2,1,1,42827.36,5,3.89,0.98,1,IT_1,1
68958.01,0.36,3,0.33,0.53,HR,Entry,Young/Single,1,1,1,2,1,206874.03,3,0.33,0.53,2,HR_1,1
34697.72,0.56,3,0.61,0.17,Product Design,Mid,Older,4,1,2,2,1,104093.15,12,0.61,0.34,2,Product Design_1,1
47682.8,0.53,2,4.78,0.38,HR,Mid,Young/Single,5,1,2,3,0,95365.6,10,4.78,0.75,3,HR_0,1
63633.04,0.31,3,4.02,0.21,Finance,Entry,Young/Single,3,1,3,2,0,190899.12,9,4.02,0.64,2,Finance_0,1
52103.57,0.63,3,1.72,0.27,Finance,Mid,Older,5,1,1,2,0,156310.7,15,1.72,0.27,2,Finance_0,1
76346.56,0.33,3,6.22,0.47,HR,Mid,Young/Single,3,1,1,1,0,229039.67,9,6.22,0.47,1,HR_0,1
74807.35,0.4,1,7.16,0.14,IT,Mid,Young/Single,2,1,2,1,1,74807.35,2,7.16,0.29,1,IT_1,1
59273.96,0.61,4,5.75,0.21,HR,Mid,Mid-Age,5,1,1,3,1,237095.83,20,5.75,0.21,3,HR_1,1
58054.56,0.61,3,2.5,0.39,Finance,Entry,Mid-Age,2,1,2,2,0,174163.67,6,2.5,0.77,2,Finance_0,1
55043.42,0.54,2,0.5,0.33,Accounting,Mid,Young/Single,3,1,1,3,0,110086.84,6,0.5,0.33,3,Accounting_0,1
41708.68,0.61,5,4.72,0.31,IT,Mid,Young/Single,3,1,1,2,0,208543.42,15,4.72,0.31,2,IT_0,1
90564.65,0.49,4,2.78,0.06,Marketing,Mid,Young/Single,4,1,3,1,0,362258.59,16,2.78,0.17,1,Marketing_0,1
84076.11,0.57,3,4.72,0.17,Finance,Senior,Young/Married,3,1,2,2,0,252228.32,9,4.72,0.33,2,Finance_0,1
42533.59,0.69,4,2.29,0.14,Product Design,Mid,Young/Single,4,1,2,3,1,170134.36,16,2.29,0.28,3,Product Design_1,1
111783.45,0.75,3,4.7,0.39,Product Design,Entry,Mid-Age,4,1,3,3,1,335350.36,12,4.7,1.16,3,Product Design_1,1
65571.48,0.6,3,0.44,0.36,IT,Executive,Older,4,1,3,3,1,196714.43,12,0.44,1.09,3,IT_1,1
57235.38,0.39,5,1.48,0.5,IT,Mid,Mid-Age,3,1,2,2,0,286176.88,15,1.48,1,2,IT_0,1
41002,0.47,5,6.03,0.42,Marketing,Mid,Young/Married,3,0,2,3,1,205009.98,15,0,0.84,0,Marketing_1,1
47443.32,0.48,2,10.17,0.26,Marketing,Senior,Older,3,1,1,3,1,94886.65,6,10.17,0.26,3,Marketing_1,1
68422.53,0.46,3,1.2,0.22,HR,Entry,Young/Single,4,1,2,3,1,205267.59,12,1.2,0.43,3,HR_1,1
54254.61,0.31,1,3.35,0.39,Finance,Mid,Mid-Age,5,0,1,2,0,54254.61,5,0,0.39,0,Finance_0,1
44954.95,0.54,3,3.4,0.09,Product Design,Mid,Older,4,0,1,2,0,134864.84,12,0,0.09,0,Product Design_0,1
74641.66,0.45,2,3.47,0.1,Accounting,Senior,Young/Single,2,1,2,1,1,149283.31,4,3.47,0.2,1,Accounting_1,1
108028.89,0.32,3,16.68,0.12,IT,Mid,Mid-Age,3,1,2,2,0,324086.68,9,16.68,0.24,2,IT_0,1
95998.68,0.38,2,1.78,0.51,Product Design,Mid,Young/Married,1,1,2,3,0,191997.35,2,1.78,1.02,3,Product Design_0,1
69018.37,0.36,5,2.41,0.22,Product Design,Entry,Young/Single,4,1,1,2,0,345091.85,20,2.41,0.22,2,Product Design_0,1
53337.21,0.55,5,1.02,0.36,Product Design,Senior,Young/Single,3,1,3,3,0,266686.05,15,1.02,1.07,3,Product Design_0,1
58679.18,0.75,4,6.28,0.1,IT,Mid,Young/Married,3,1,3,3,0,234716.74,12,6.28,0.29,3,IT_0,1
66421.29,0.56,1,6.09,0.12,Product Design,Senior,Older,3,1,1,2,1,66421.29,3,6.09,0.12,2,Product Design_1,1
56670.1,0.22,4,2.51,0.16,Accounting,Entry,Young/Single,3,1,2,2,1,226680.42,12,2.51,0.32,2,Accounting_1,1
46753.95,0.53,1,3.94,0.04,Accounting,Mid,Mid-Age,3,0,2,3,0,46753.95,3,0,0.08,0,Accounting_0,1
38499.32,0.62,4,2.74,0.45,Finance,Mid,Mid-Age,4,1,2,1,0,153997.28,16,2.74,0.9,1,Finance_0,1
70874.43,0.6,2,5.61,0.15,Marketing,Mid,Older,3,1,2,2,0,141748.85,6,5.61,0.3,2,Marketing_0,1
51913.37,0.54,4,1.33,0.11,IT,Senior,Young/Married,1,0,1,2,0,207653.49,4,0,0.11,0,IT_0,1
52856.62,0.63,2,0.3,0.16,Marketing,Senior,Young/Married,3,0,3,2,0,105713.25,6,0,0.47,0,Marketing_0,1
40463.16,0.61,3,8.82,0.2,Finance,Senior,Mid-Age,5,1,2,3,0,121389.47,15,8.82,0.41,3,Finance_0,1
71366.05,0.39,2,3.11,0.16,Product Design,Entry,Mid-Age,4,1,2,1,1,142732.1,8,3.11,0.33,1,Product Design_1,1
83876.68,0.47,3,5.72,0.23,Accounting,Senior,Older,1,0,3,1,0,251630.05,3,0,0.69,0,Accounting_0,1
46470.48,0.58,4,11.36,0.15,Product Design,Mid,Young/Married,4,1,1,3,1,185881.92,16,11.36,0.15,3,Product Design_1,1
101138.32,0.31,3,0.68,0.51,IT,Senior,Older,1,0,3,1,1,303414.97,3,0,1.54,0,IT_1,1
50106.38,0.46,3,1.3,0.38,Finance,Mid,Young/Married,3,1,3,2,0,150319.13,9,1.3,1.13,2,Finance_0,1
52471.24,0.53,3,6.28,0.35,HR,Entry,Young/Single,5,1,3,2,1,157413.71,15,6.28,1.06,2,HR_1,1
54719.44,0.59,3,5.35,0.37,Product Design,Entry,Older,3,1,2,1,1,164158.32,9,5.35,0.73,1,Product Design_1,1
67601.96,0.75,3,1.98,0.51,IT,Mid,Older,3,1,2,3,1,202805.87,9,1.98,1.03,3,IT_1,1
96768.8,0.6,1,5.01,0.58,HR,Entry,Mid-Age,2,1,1,2,1,96768.8,2,5.01,0.58,2,HR_1,1
57865.58,0.48,2,7.8,0.07,Accounting,Entry,Young/Single,2,1,3,3,1,115731.15,4,7.8,0.2,3,Accounting_1,1
56765,0.39,4,5.67,0.31,HR,Entry,Young/Single,3,1,3,2,1,227059.99,12,5.67,0.94,2,HR_1,1
39171.28,0.81,2,10.1,0.23,HR,Mid,Mid-Age,3,0,2,2,1,78342.55,6,0,0.46,0,HR_1,1
55828.3,0.51,5,6.06,0.04,Accounting,Senior,Mid-Age,2,1,1,1,0,279141.51,10,6.06,0.04,1,Accounting_0,1
48891.64,0.5,4,3.18,0.6,Finance,Mid,Young/Married,2,1,2,2,1,195566.57,8,3.18,1.2,2,Finance_1,1
70818.06,0.6,4,2.32,0.06,Product Design,Mid,Mid-Age,3,1,1,3,0,283272.23,12,2.32,0.06,3,Product Design_0,1
79263.03,0.36,3,5.87,0.48,HR,Senior,Mid-Age,3,0,1,1,1,237789.1,9,0,0.48,0,HR_1,1
45777.81,0.46,3,1.14,0.18,Finance,Entry,Older,3,1,2,3,1,137333.42,9,1.14,0.36,3,Finance_1,1
58153.06,0.61,4,0.97,0.3,Product Design,Mid,Young/Single,3,1,2,3,0,232612.23,12,0.97,0.61,3,Product Design_0,1
49438.3,0.35,3,9.95,0.49,Marketing,Senior,Mid-Age,3,1,1,2,0,148314.9,9,9.95,0.49,2,Marketing_0,1
44241.26,0.54,1,1.92,0.15,IT,Senior,Young/Single,3,1,3,2,0,44241.26,3,1.92,0.45,2,IT_0,1
76696.05,0.44,4,1.63,0.37,IT,Mid,Young/Single,5,0,3,2,0,306784.19,20,0,1.1,0,IT_0,1
97385.99,0.6,2,2.65,0.28,Marketing,Senior,Young/Married,4,0,1,2,1,194771.98,8,0,0.28,0,Marketing_1,1
55186.02,0.56,3,2.58,0.38,HR,Entry,Older,5,1,1,3,1,165558.07,15,2.58,0.38,3,HR_1,1
78916.58,0.47,2,15.52,0.19,IT,Mid,Young/Single,3,0,2,2,0,157833.17,6,0,0.38,0,IT_0,1
39365,0.61,3,2.05,0.22,IT,Entry,Young/Married,3,1,1,3,0,118094.99,9,2.05,0.22,3,IT_0,1
91591.06,0.5,3,9.31,0.14,Finance,Senior,Older,1,0,2,1,1,274773.19,3,0,0.28,0,Finance_1,1
64018.95,0.22,4,4.57,0.12,Accounting,Entry,Mid-Age,4,0,2,3,0,256075.8,16,0,0.23,0,Accounting_0,1
62491.29,0.55,5,8.26,0.2,Accounting,Executive,Older,3,1,2,2,0,312456.44,15,8.26,0.39,2,Accounting_0,1
49541.02,0.25,4,1.31,0.3,Marketing,Mid,Young/Married,1,1,2,2,1,198164.07,4,1.31,0.59,2,Marketing_1,1
67439.31,0.47,3,1.73,0.21,IT,Executive,Young/Single,3,1,2,3,1,202317.92,9,1.73,0.41,3,IT_1,1
46066.22,0.47,4,9.12,0.38,IT,Entry,Mid-Age,3,1,3,2,1,184264.89,12,9.12,1.14,2,IT_1,1
77823.14,0.41,4,5.3,0.18,IT,Entry,Young/Single,3,1,3,3,0,311292.55,12,5.3,0.54,3,IT_0,1
32112.47,0.39,1,6.58,0.01,Finance,Entry,Young/Single,3,1,3,3,1,32112.47,3,6.58,0.04,3,Finance_1,1
49891.45,0.54,4,8.95,0.51,Marketing,Mid,Young/Single,3,1,1,2,0,199565.79,12,8.95,0.51,2,Marketing_0,1
39081.36,0.38,3,8.01,0.2,Product Design,Senior,Older,3,0,1,2,0,117244.07,9,0,0.2,0,Product Design_0,1
48042.47,0.44,3,1.15,0.08,IT,Entry,Mid-Age,3,0,3,1,0,144127.4,9,0,0.25,0,IT_0,1
48303.29,0.63,3,0.51,0.29,Finance,Senior,Mid-Age,4,0,2,2,1,144909.87,12,0,0.58,0,Finance_1,1
47115.71,0.53,3,2.69,0.02,IT,Executive,Young/Married,2,1,3,2,0,141347.12,6,2.69,0.07,2,IT_0,1
66192.26,0.87,3,6.04,0.04,IT,Mid,Older,4,1,2,3,1,198576.77,12,6.04,0.08,3,IT_1,1
58903.43,0.42,3,5.69,0.2,IT,Senior,Young/Single,2,1,1,2,0,176710.29,6,5.69,0.2,2,IT_0,1
55636.71,0.53,3,3.77,0.33,HR,Mid,Mid-Age,5,1,2,3,0,166910.14,15,3.77,0.65,3,HR_0,1
49425.57,0.47,2,4.33,0.37,HR,Entry,Young/Single,2,0,2,2,0,98851.13,4,0,0.73,0,HR_0,1
39045.55,0.73,5,3.51,0.11,IT,Mid,Young/Married,2,0,2,2,0,195227.75,10,0,0.23,0,IT_0,1
45842.06,0.46,1,1.17,0.21,Finance,Mid,Older,4,1,2,3,0,45842.06,4,1.17,0.43,3,Finance_0,1
59962.41,0.3,3,3.73,0.19,IT,Mid,Mid-Age,1,1,2,3,1,179887.24,3,3.73,0.39,3,IT_1,1
29920.21,0.29,3,4.33,0.08,IT,Mid,Young/Single,4,1,1,2,0,89760.62,12,4.33,0.08,2,IT_0,1
57214.24,0.62,2,6.64,0.36,Finance,Mid,Young/Single,3,1,1,3,1,114428.48,6,6.64,0.36,3,Finance_1,1
78521.51,0.32,3,6.24,0.29,Product Design,Entry,Young/Single,3,1,3,3,0,235564.54,9,6.24,0.86,3,Product Design_0,1
73529.49,0.47,1,6.5,0.33,Accounting,Senior,Young/Single,4,1,2,3,1,73529.49,4,6.5,0.65,3,Accounting_1,1
57791.41,0.74,3,3.23,0.46,Finance,Entry,Young/Single,3,0,1,3,1,173374.24,9,0,0.46,0,Finance_1,1
34629.68,0.42,3,1.14,0.57,Accounting,Senior,Young/Single,4,1,3,3,0,103889.05,12,1.14,1.7,3,Accounting_0,1
62074.67,0.47,2,2.33,0.12,Accounting,Senior,Mid-Age,3,0,3,3,0,124149.34,6,0,0.35,0,Accounting_0,1
107249.97,0.54,3,8.04,0.2,Finance,Mid,Young/Married,4,0,2,1,1,321749.92,12,0,0.4,0,Finance_1,1
112277.99,0.43,2,0.98,0.27,Accounting,Mid,Young/Single,4,1,2,2,0,224555.98,8,0.98,0.55,2,Accounting_0,1
51250.3,0.52,5,6.76,0.1,Marketing,Executive,Older,1,1,2,3,1,256251.52,5,6.76,0.21,3,Marketing_1,1
53927.27,0.32,4,1.26,0.2,IT,Entry,Older,3,1,2,2,1,215709.09,12,1.26,0.41,2,IT_1,1
40064.84,0.6,1,3.42,0.53,Finance,Senior,Young/Single,2,1,3,2,0,40064.84,2,3.42,1.59,2,Finance_0,1
68260.55,0.71,4,3.45,0.38,Marketing,Mid,Young/Married,2,1,2,2,1,273042.18,8,3.45,0.76,2,Marketing_1,1
40510.36,0.56,3,4.1,0.29,Finance,Senior,Young/Single,2,0,1,3,0,121531.08,6,0,0.29,0,Finance_0,1
46622.96,0.54,3,4.97,0.37,IT,Entry,Mid-Age,5,1,3,1,0,139868.88,15,4.97,1.12,1,IT_0,1
84144.91,0.5,3,4.32,0.16,IT,Mid,Young/Single,4,1,3,2,1,252434.74,12,4.32,0.48,2,IT_1,1
78157.02,0.43,4,2.57,0.3,Product Design,Senior,Young/Single,1,1,1,2,0,312628.1,4,2.57,0.3,2,Product Design_0,1
80327.68,0.53,4,6.18,0.11,Marketing,Mid,Older,2,1,2,2,0,321310.71,8,6.18,0.22,2,Marketing_0,1
90981.04,0.48,3,8.62,0.66,Finance,Senior,Young/Single,4,1,2,3,1,272943.12,12,8.62,1.32,3,Finance_1,1
54604.98,0.69,2,2.9,0.51,IT,Entry,Young/Single,1,1,2,2,0,109209.96,2,2.9,1.01,2,IT_0,1
44754.77,0.51,3,9.99,0.5,Accounting,Mid,Young/Married,3,0,2,2,1,134264.32,9,0,1,0,Accounting_1,1
66379.67,0.56,3,9.35,0.52,IT,Senior,Young/Single,5,1,3,3,1,199139.02,15,9.35,1.56,3,IT_1,1
62672.61,0.56,1,3.86,0.39,IT,Mid,Young/Single,4,0,3,2,1,62672.61,4,0,1.18,0,IT_1,1
31158.66,0.25,2,3.68,0.09,Product Design,Mid,Young/Single,3,1,2,2,1,62317.33,6,3.68,0.18,2,Product Design_1,1
61446.37,0.43,3,4.26,0.14,IT,Entry,Mid-Age,4,0,2,1,1,184339.12,12,0,0.28,0,IT_1,1
59710.79,0.52,3,3.82,0.21,Product Design,Entry,Young/Married,4,1,3,3,0,179132.36,12,3.82,0.64,3,Product Design_0,1
138305.68,0.31,1,1,0.39,Marketing,Entry,Young/Single,3,0,1,3,0,138305.68,3,0,0.39,0,Marketing_0,1
64237.16,0.46,3,4.62,0.48,HR,Mid,Young/Single,2,1,3,3,0,192711.49,6,4.62,1.45,3,HR_0,1
61101.8,0.52,3,3.91,0.13,Accounting,Senior,Young/Single,3,1,1,2,1,183305.4,9,3.91,0.13,2,Accounting_1,1
60015.21,0.5,5,5.94,0.28,Marketing,Senior,Young/Single,3,0,2,2,1,300076.03,15,0,0.57,0,Marketing_1,1
73792.53,0.4,3,1.49,0.53,Product Design,Entry,Older,5,1,3,1,0,221377.58,15,1.49,1.6,1,Product Design_0,1
27709.75,0.51,5,9.09,0,Product Design,Entry,Young/Single,4,1,1,1,1,138548.74,20,9.09,0,1,Product Design_1,1
60143.82,0.52,3,3.62,0.21,HR,Entry,Mid-Age,2,1,1,3,0,180431.46,6,3.62,0.21,3,HR_0,1
90962.16,0.44,3,2.78,0.41,HR,Entry,Mid-Age,3,1,3,2,1,272886.47,9,2.78,1.22,2,HR_1,1
71631.08,0.44,3,6.15,0.19,IT,Senior,Mid-Age,5,1,2,3,1,214893.25,15,6.15,0.38,3,IT_1,1
54762.18,0.34,2,3.38,0.27,IT,Mid,Young/Married,5,1,3,2,0,109524.36,10,3.38,0.8,2,IT_0,1
57560.34,0.49,2,3.78,0.52,Finance,Senior,Older,3,1,2,2,0,115120.67,6,3.78,1.04,2,Finance_0,1
90421.82,0.39,3,3.48,0.21,Accounting,Mid,Young/Single,3,1,2,2,0,271265.46,9,3.48,0.42,2,Accounting_0,1
61906.52,0.58,5,0.88,0.47,Accounting,Entry,Mid-Age,3,1,2,3,1,309532.62,15,0.88,0.95,3,Accounting_1,1
63853.21,0.56,4,11.7,0.16,HR,Mid,Young/Single,4,1,2,2,1,255412.83,16,11.7,0.32,2,HR_1,1
61344.78,0.4,3,8.18,0.16,HR,Entry,Mid-Age,1,1,1,3,1,184034.33,3,8.18,0.16,3,HR_1,1
87183.77,0.58,3,12.21,0.67,IT,Mid,Mid-Age,3,1,3,2,1,261551.3,9,12.21,2.02,2,IT_1,1
69058.91,0.39,3,6.35,0.33,Product Design,Mid,Young/Married,3,1,2,3,1,207176.73,9,6.35,0.66,3,Product Design_1,1
43887.98,0.54,2,0.51,0.28,HR,Mid,Older,2,1,2,2,0,87775.96,4,0.51,0.56,2,HR_0,1
75413.08,0.31,2,1.58,0.2,HR,Mid,Young/Single,1,1,3,1,0,150826.15,2,1.58,0.6,1,HR_0,1
41370.4,0.49,3,3.43,0.11,IT,Entry,Young/Single,3,1,2,3,0,124111.2,9,3.43,0.23,3,IT_0,1
90689.57,0.81,2,6.75,0.01,Finance,Senior,Older,4,1,2,2,0,181379.14,8,6.75,0.03,2,Finance_0,1
80035.32,0.72,3,0.77,0.08,HR,Senior,Young/Single,3,1,3,2,0,240105.95,9,0.77,0.25,2,HR_0,1
70158.38,0.6,3,1.64,0.15,Product Design,Executive,Young/Single,2,1,1,2,1,210475.15,6,1.64,0.15,2,Product Design_1,1
68683.85,0.56,2,11.46,0.24,Finance,Mid,Mid-Age,5,1,1,3,0,137367.7,10,11.46,0.24,3,Finance_0,1
78302.64,0.53,3,3.57,0.34,Marketing,Senior,Young/Single,4,0,2,2,1,234907.91,12,0,0.68,0,Marketing_1,1
74284.25,0.25,4,9.96,0.08,Accounting,Entry,Mid-Age,4,1,1,2,1,297137.02,16,9.96,0.08,2,Accounting_1,1
60069.16,0.27,2,1.24,0.31,Marketing,Senior,Mid-Age,2,1,1,3,0,120138.32,4,1.24,0.31,3,Marketing_0,1
73288.78,0.23,2,2.52,0.21,Finance,Entry,Older,5,1,3,3,1,146577.56,10,2.52,0.62,3,Finance_1,1
57288.32,0.59,5,3.29,0.35,Accounting,Entry,Young/Single,4,1,2,2,0,286441.58,20,3.29,0.7,2,Accounting_0,1
54286.53,0.46,3,1.13,0.44,IT,Mid,Young/Single,4,1,2,3,1,162859.58,12,1.13,0.88,3,IT_1,1
46017.54,0.51,3,4.95,0.07,IT,Entry,Older,5,1,2,3,0,138052.62,15,4.95,0.14,3,IT_0,1
66567.15,0.62,3,5.24,0.27,IT,Entry,Young/Married,2,1,3,1,0,199701.46,6,5.24,0.82,1,IT_0,1
58630.74,0.5,3,5.65,0.15,IT,Senior,Young/Single,3,0,2,2,0,175892.23,9,0,0.31,0,IT_0,1
77621.79,0.78,3,1.29,0.39,Accounting,Entry,Mid-Age,1,1,3,2,0,232865.36,3,1.29,1.16,2,Accounting_0,1
59496.11,0.46,3,0.76,0.09,Accounting,Entry,Mid-Age,1,1,3,3,1,178488.32,3,0.76,0.27,3,Accounting_1,1
89216.46,0.66,3,1.84,0.02,IT,Mid,Mid-Age,3,1,3,2,0,267649.38,9,1.84,0.06,2,IT_0,1
53225.69,0.4,4,1.21,0.15,Accounting,Entry,Mid-Age,2,0,2,3,0,212902.77,8,0,0.31,0,Accounting_0,1
